 اسم السوبر ماركت	فترة سريان العرض	الفرع / الموقع	تاريخ تعديل ملف الفلاير	الفئة	اسم العلامة التجارية	اسم المنتج (الأساسي)	الاسم بالعربية	العبارة الترويجية	الوحدة	السعر الأصلي	السعر الحالي	الخصم %	العملة	قيود العرض	اسم ملف الفلاير	اسم المجلد الفرعي	الاحداثيات	الموثوقية	السعر المحسوب	solution_key	end_date	status	standard_supermarket_name	clean_name	matched_sku	matched_image	matched_name	matched_price	match_score	confidence	needs_review	match_method
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:29	البيبي (مستلزمات)	BabyJoy	BabyJoy Compressed Diapers	بيبي جوي مضغوطة	وفرى فلوسك 1 حفاض ليلة لكل مقاس ٣ أو ٤ الفئة البيبي (مستلزمات)			329.9	0	EGP		page_31.jpg	flyer_9835	[150, 550, 350, 650]	0.9		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	babyjoy compressed diapers	6223014650175	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223014650175.jpg	"White Baby Wipes with  Chamomile - 72 Pieces
"	51.95	57.62711864	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:29	العناية الشخصية	Sofy	Sofy Ultra Thin Extra Long with Musk	سوفي الترا طويل جداً بالمسك	NEW Ultra Thin SPECIAL OFFER (٢٨ = ٢ × ١٤ فوطة) الفئة العناية الشخصية			123.5	0	EGP		page_31.jpg	flyer_9835	[730, 100, 920, 250]	0.9		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	sofy ultra thin extra lon musk	6223007653305	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007653305.jpg	Molped Ultra Extra Long Sanitary Pads, 20 + 2 Pieces	98.95	60.2739726	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:35	البيبي (مستلزمات)	Molfix	Molfix Premium Mega Diapers	مولفيكس بريميوم ميجا كبير عادي	بتكنولوجيا الأكسجين مضادة للالتهابات الفئة البيبي (مستلزمات)		464.95	464.95	0	EGP	مقاس ٥ (٦٦ ق)	page_32.jpg	flyer_9835	[590, 153, 790, 396]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	molfix premium mea diapers	6223007655729	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007655729.jpg	Molfix Premium Diapers, Size 6 - Pack of 46	393.95	72.13114754	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:35	العناية الشخصية	Molped	Molped Sanitary Pads	مولبد طويل أو طويل جداً	عرض خاص ٣x عبوة الفئة العناية الشخصية		124.5	124.5	0	EGP	(ن أو ٤٤ ق) (عرض خاص ٣x عبوة)	page_32.jpg	flyer_9835	[829, 290, 970, 723]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	molped sanitary pads	6223007653466	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007653466_1_.jpg	Molped Maxi Long Sanitary Pads - 40 Pieces	120.95	81.42857143	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:35	البيبي (مستلزمات)	Molfix	Molfix Premium Mega Diapers	مولفيكس بريميوم ميجا	بتكنولوجيا الأكسجين مضادة للالتهابات الفئة البيبي (مستلزمات)		439.95	439.95	0	EGP	مقاس (٢/٣/٤/٦) أو (٧٦/٧١/٦٦/٦٠ ق)	page_32.jpg	flyer_9835	[336, 55, 535, 447]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	molfix premium mea diapers	6223007655729	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007655729.jpg	Molfix Premium Diapers, Size 6 - Pack of 46	393.95	72.13114754	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:37	البيبي (مستلزمات)	Extra Hygiene	Extra Hygiene Wet Wipes Protection Offer	هاي جين ٤٠ وايبس عرض حمايه ٢ ق	٤٠ وايبس عرض حمايه ٢ ق الفئة البيبي (مستلزمات)	عبوة		69.95	0	EGP		page_33.jpg	flyer_9835	[650, 490, 860, 890]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	extra hyiene wet wipes protection offer	6224009939633	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224009939633.jpg	Extra Hygiene Mini Protection Wet Wipes - 15 Pieces	9.75	83.33333333	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:37	البيبي (مستلزمات)	Extra Hygiene	Extra Hygiene Wet Wipes Value Pack	هاي جين عبوة التوفير	عبوة التوفير الفئة البيبي (مستلزمات)	عبوة		199.95	0	EGP	BUY 3 GET 1 FREE	page_33.jpg	flyer_9835	[650, 40, 860, 450]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	extra hyiene wet wipes value pack	6224009939251	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224009939251.jpg	Extra Hygiene Water Wet Wipes, 60 Pieces - Pack of 2	134.95	78.94736842	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:37	البيبي (مستلزمات)	Extra Hygiene	Extra Hygiene Wet Wipes Sensitive Skin	وايبس ٧٠*٢ ق للبشره الحساسه	٧٠*٢ ق للبشره الحساسه الفئة البيبي (مستلزمات)	عبوة		119.95	0	EGP		page_33.jpg	flyer_9835	[400, 490, 570, 890]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	extra hyiene wet wipes sensitive skin	6224009939800	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224009939800.jpg	Extra Hygiene Sensitive Skin Wet Wipes, 70 Pieces - Pack of 2	119.95	93.14606742	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:37	البيبي (مستلزمات)	Extra Hygiene	Extra Hygiene Wet Wipes	هاي جين ٨٠ وايبس عرض أنواع ٣ ق	عرض أنواع ٣ ق الفئة البيبي (مستلزمات)	عبوة		169.95	0	EGP		page_33.jpg	flyer_9835	[100, 100, 360, 570]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	extra hyiene wet wipes	6223001240945	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224009939312_copy_1.jpg	Extra Hygiene Lavender Wet Wipes - 70 + 10 Pieces	69.45	73.33333333	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:37	البيبي (مستلزمات)	WaterWipes	Water Wipes	واتر وايبس ٦٠*٢ ق	٦٠*٢ ق الفئة البيبي (مستلزمات)	عبوة		134.95	0	EGP		page_33.jpg	flyer_9835	[400, 40, 570, 350]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	water wipes	6223001360100	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223001360100.jpg	Pepsi - 1.5 Liter	34.95	63.63636364	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:39	مناديل ورقية	White Bubbles	Bubbles Toilet Paper	وايت تواليت بابلز ٦ بكره	5+1 Free, TRIPLE LAYERS الفئة مناديل ورقية	6 rolls	109.45	69.45	36	EGP		page_34.jpg	flyer_9835	[[750, 340, 910, 640]]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	bubbles toilet paper	8690555730204	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/6/8690555730204.jpg	Pioneer Toilet Brush with Stand	175	65.11627907	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:39	مناديل ورقية	White Magic	Magic Kitchen Paper	وايت مطبخ ماجيك ١٢ رول	9+3 Free الفئة مناديل ورقية	12 rolls	172.45	129.95	24	EGP		page_34.jpg	flyer_9835	[[590, 340, 740, 640]]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	maic kitchen paper	6224008817260	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224008817260_copy.jpg	Papia Kitchen Rolls - Pack of 3 + 1	84.75	66.66666667	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:39	مطبخ(مستلزمات)	White Chef	Chef Kitchen Towel	فوط مطبخ شيف ٦ بكره	5+1 Free الفئة مطبخ(مستلزمات)	6 rolls	117.95	81.95	30	EGP		page_34.jpg	flyer_9835	[[590, 640, 740, 940]]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	chef kitchen towel	6223014652117	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223014652117_new.jpg	White Chef Pro Kitchen Towels - 6 Rolls	163.95	67.9245283	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:39	مطبخ(مستلزمات)	White	Chef Pro Kitchen Towel	Chef Pro Kitchen Towel	NOW 25% BIGGER! الفئة مطبخ(مستلزمات)		155.95	89.95	42	EGP		page_34.jpg	flyer_9835	[[170, 320, 299, 480], [326, 323, 360, 360]]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	chef pro kitchen towel	6223014652117	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223014652117_new.jpg	White Chef Pro Kitchen Towels - 6 Rolls	163.95	77.19298246	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:39	مناديل ورقية	White Magic	Magic Toilet Paper	وايت تواليت ماجيك ١٢ بكره	9+3 Free الفئة مناديل ورقية	12 rolls	155.45	125.45	19	EGP		page_34.jpg	flyer_9835	[[590, 40, 740, 340]]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	maic toilet paper	6223014650335	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223014650335.jpg	White Magic Toilet Paper, 2 Ply - Pack of 9+3	125.45	75.38461538	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:42	مناديل ورقية	Zeina	Zeina Compressed Kitchen Roll	مطبخ مضغوط 4 بكره	3+1 FREE ROLL الفئة مناديل ورقية			65.95	0	EGP	3+1 FREE ROLL	page_35.jpg	flyer_9835	[864, 30, 905, 100]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	zeina compressed kitchen roll	6223001241881	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/_/1/_10_2_-_6223001241881.jpg	Zeina Compressed Toilet Rolls, 2 Ply - 10 + 2 Pieces	131.75	72.46376812	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:42	مناديل ورقية	Zeina	Zeina Value Kitchen Roll	مطبخ فاليو 6 بكره	5+1 FREE ROLL الفئة مناديل ورقية			71.95	0	EGP	5+1 FREE ROLL	page_35.jpg	flyer_9835	[864, 539, 905, 600]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	zeina value kitchen roll	6223001240266	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/_/9/_9_3_-_6223001240266.jpg	Zeina Value Kitchen Rolls - 9 + 3 Pieces	131.45	85.71428571	Good	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:42	مناديل ورقية	Zeina	Zeina Trio Compressed Toilet Roll	تواليت تريو / مضغوط 6 بكره	5+1 FREE ROLL الفئة مناديل ورقية			64.95	0	EGP	5+1 FREE ROLL	page_35.jpg	flyer_9835	[599, 30, 640, 100]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	zeina trio compressed toilet roll	6223001241881	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/_/1/_10_2_-_6223001241881.jpg	Zeina Compressed Toilet Rolls, 2 Ply - 10 + 2 Pieces	131.75	76.71232877	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:42	مناديل ورقية	Zeina	Zeina Classic Tissues 400 sheets	زينه سحب كلاسيك 400 * 6	الفئة مناديل ورقية			147.95	0	EGP		page_35.jpg	flyer_9835	[377, 539, 407, 599]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	zeina classic tissues sheets	6223001240716	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223001240716_copy.jpg	Zeina Classic Soft Tissues - 500 Sheets	31.95	91.80327869	Good	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:42	مناديل ورقية	Zeina	Zeina PRO XL Multipurpose Roll	متعدد الاستخدام XL	الفئة مناديل ورقية			89.95	0	EGP		page_35.jpg	flyer_9835	[599, 539, 640, 600]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	zeina pro xl multipurpose roll	6223001241195	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/_/-/_-6223001241195_xxl.jpg	Zeina Jumbo Multi-Purpose Roll - X X Large	121.95	72.46376812	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:44	مناديل ورقية	Fine	Fine Smart Toilet Paper 2 Ply Compressed (6+2 Free)	فاين تواليت سمارت 2 طبقة مضغوط (6+2 مجانا)	6+2 FREE ROLLS, MORE COMPRESSED ABSORBENT, NOW MADE STRONGER THAN EVER الفئة مناديل ورقية	عبوة	83.95	73.95	11	EGP		page_36.jpg	flyer_9835	[617, 209, 778, 456]	1	73.876	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	fine smart toilet paper ply compressed free	6251001310269	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6251001310269_2.jpg	Fine Compressed Duetto Toilet Paper, 2 Ply  - 2 Rolls	31.95	77.27272727	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:44	مناديل ورقية	Fine	Fine Deluxe Toilet Paper 3 Ply Compressed (10+2 Free)	فاين تواليت ديلوكس 3 طبقة مضغوط (10+2 مجانا)	10+2 FREE ROLLS, THICKER AND MORE ABSORBENT, NOW MADE STRONGER THAN EVER الفئة مناديل ورقية	عبوة	132.95	99.95	24	EGP		page_36.jpg	flyer_9835	[617, 559, 778, 806]	1	99.7125	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	fine deluxe toilet paper ply compressed free	6251001310269	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6251001310269_2.jpg	Fine Compressed Duetto Toilet Paper, 2 Ply  - 2 Rolls	31.95	80.8988764	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:44	مناديل ورقية	Fine	Fine Prestige Tissues 4 Ply (3*500)	فاين برستيج 4 طبقة (3*500)	SPECIAL BATCH 3 PLY, OUR SOFTEST EVER الفئة مناديل ورقية	عبوة	98.95	84.95	14	EGP		page_36.jpg	flyer_9835	[387, 209, 577, 456]	1	85.097	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	fine prestie tissues ply	6294018800361	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6294018800361.jpg	Fine Prestige Tissues - 400 Sheets	37.45	78.43137255	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:44	مناديل ورقية	Fine	Fine Prestige Tissues 3 Ply (6*500)	فاين برستيج 3 طبقة (6*500)	عرض خاص الفئة مناديل ورقية	عبوة	189.95	149.95	21	EGP		page_36.jpg	flyer_9835	[387, 559, 577, 806]	1	150.0605	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	fine prestie tissues ply	6294018800361	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6294018800361.jpg	Fine Prestige Tissues - 400 Sheets	37.45	78.43137255	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:46	مناديل ورقية	Papia	Papia Toilet Paper 5 + 1 FREE	بابيا ورق تواليت ٥ + ١ مجاناً	5+1 roll free, NEW 40% Thicker الفئة مناديل ورقية	لفة		65.95	0	EGP		page_37.jpg	flyer_9835	[738, 510, 938, 907]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	papia toilet paper free	6223007654654	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007654654.jpg	Papia Toilet Paper, 4 Ply - Pack of 5+1	69.45	85.47169811	Good	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:46	مناديل ورقية	Papia	Papia Facial Tissues 2 or 3 ply, 500 tissues, 3 pieces	بابيا مناديل وجه ٢ او ٣ طبقة ٥٠٠ منديل ٣ قطع	Special Offer الفئة مناديل ورقية	عبوة		98.95	0	EGP		page_37.jpg	flyer_9835	[187, 184, 689, 452]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	papia facial tissues or ply tissues pieces	6223007654418	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007654418.jpg	Papia Facial Tissues, 4 Ply, 500 Sheets - Pack of 6	189.95	76.54320988	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:46	مطبخ(مستلزمات)	Familia	Familia Kitchen Towels 9 + 3 FREE	فاميليا فوط مطبخ ٩ + ٣ مجاناً	9+3 Rolls FREE, ANTI BACTERIAL PROTECTION, Half Size Option الفئة مطبخ(مستلزمات)	لفة		129.95	0	EGP		page_37.jpg	flyer_9835	[430, 558, 689, 850]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	familia kitchen towels free	6224007974803	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224007974803.png	Familia Kitchen Rolls - 2 Pieces	39.95	69.09090909	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:46	مناديل ورقية	Papia	Papia Premium Toilet Paper with Lotion 10 + 2 FREE	بابيا بريميوم ورق تواليت باللوشن ١٠ + ٢ مجاناً	10+2 rolls free, NEW 40% Thicker, Compressed الفئة مناديل ورقية	لفة		179.95	0	EGP		page_37.jpg	flyer_9835	[738, 60, 938, 462]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	papia premium toilet paper lotion free	6224009136681	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224009136681_-_6rolls.jpg.jpg	Papia Premium Compressed Toilet Paper Rolls, 3 Ply - Pack of 5 + 1	98.95	68.8172043	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:07:48	غسيل الأطباق	Saudi	Dishwashing Liquid	سعودي منظف اطباق ٧٠٠ مل ٣ ق	الفئة غسيل الأطباق		86.85	76.85	11	EGP		page_38.jpg	flyer_9835	[442, 429, 591, 578]	0.98	76.428	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	dishwashin liquid	6221143092057	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221143092057.jpg	Pril Dishwashing Liquid - 350 ml	19.95	87.17948718	Good	FALSE	auto
